DateDay	Financial Crisis_unscaled	Depression_unscaled	Bailout_unscaled	Mortgage Crisis_unscaled	Wall Street_unscaled	Oil_unscaled	Stock Market_unscaled	Subprime_unscaled	loan_unscaled	core inflation_unscaled	debt_unscaled	Brent_unscaled	WTI_unscaled	metals_unscaled	inflation_unscaled	economics_unscaled	stocks_unscaled	gold_unscaled	silver_unscaled	S&P 500_unscaled
2010-10-07	70	72	54	26	83	100	87	51	86	0	100	66	34	90	81	89	88	89	92	93
2010-10-08	55	74	43	26	83	84	90	17	73	0	78	63	100	57	72	60	69	89	87	51
2010-10-09	18	70	71	0	68	86	52	67	57	0	49	50	0	36	73	58	67	77	100	27
2010-10-10	19	71	0	0	64	90	55	0	45	0	63	59	0	62	47	48	46	85	89	0
2010-10-11	67	82	83	50	76	98	100	33	83	75	70	45	32	65	48	100	78	92	91	29
2010-10-12	82	100	63	0	56	92	73	17	81	0	80	61	0	70	75	82	79	84	92	50
2010-10-13	53	86	30	49	62	84	63	32	100	0	74	58	0	46	86	79	99	89	81	58
2010-10-14	64	91	30	24	58	91	75	79	84	72	79	49	0	80	100	81	86	90	90	76
2010-10-15	84	58	75	0	69	89	86	34	89	0	82	80	0	63	62	68	84	96	95	60
2010-10-16	0	72	0	0	54	83	38	0	62	0	46	63	0	40	52	33	67	93	91	27
2010-10-17	18	50	14	66	50	74	32	22	51	0	54	100	0	22	45	44	57	96	84	13
2010-10-18	63	76	49	24	64	93	83	0	94	0	72	52	0	58	71	71	79	87	89	66
2010-10-19	76	97	69	0	61	96	77	0	96	69	78	49	0	92	47	72	100	94	88	74
2010-10-20	25	87	29	0	50	97	80	0	79	0	84	52	61	91	66	69	83	95	85	75
2010-10-21	51	75	79	0	56	96	78	79	83	0	83	47	31	84	56	74	90	84	91	47
2010-10-22	41	75	95	25	74	94	76	100	79	0	76	84	33	76	29	83	74	86	90	50
2010-10-23	0	65	41	0	46	87	34	0	61	0	50	41	43	25	48	42	48	93	94	0
2010-10-24	52	72	81	32	51	88	42	64	47	0	51	80	42	58	44	52	70	83	84	13
2010-10-25	25	80	39	70	75	88	69	77	89	0	89	55	60	72	67	77	82	90	83	37
2010-10-26	61	100	66	23	62	82	71	60	82	0	69	61	30	68	80	69	99	81	83	63
2010-10-27	100	78	19	0	55	90	90	46	89	0	86	69	91	94	100	71	63	88	81	56
2010-10-28	38	82	98	24	64	92	68	31	83	0	77	37	0	80	67	61	72	89	86	94
2010-10-29	67	64	94	25	58	82	66	50	70	0	63	54	99	68	56	61	72	87	87	30
2010-10-30	36	62	14	100	43	76	36	66	56	100	38	52	0	47	45	34	48	86	89	0
2010-10-31	56	64	29	0	43	77	44	23	53	0	51	76	0	36	30	52	46	83	90	68
2010-11-01	89	87	41	49	90	100	81	99	100	0	79	12	32	80	48	77	100	79	71	35
2010-11-02	42	91	28	23	73	83	64	92	100	0	87	15	31	66	63	77	95	79	75	41
2010-11-03	40	85	100	22	83	75	75	0	84	0	100	11	0	100	49	64	71	79	72	48
2010-11-04	28	79	52	0	74	81	78	93	92	90	86	13	62	100	58	100	98	82	81	41
2010-11-05	15	70	36	99	77	90	93	100	80	0	86	13	33	74	57	51	95	86	95	79
2010-11-06	40	42	13	66	52	85	37	0	55	0	49	10	0	43	30	38	53	88	84	23
2010-11-07	58	60	27	32	69	72	45	52	64	0	42	7	43	43	44	29	63	82	85	12
2010-11-08	57	82	15	48	56	93	63	38	87	0	88	15	63	78	56	79	90	88	96	34
2010-11-09	97	96	28	0	93	91	71	37	92	0	90	11	61	91	89	68	96	94	98	65
2010-11-10	99	82	19	70	78	87	100	76	89	92	84	13	32	71	82	72	89	100	90	59
2010-11-11	0	78	26	0	71	97	89	60	83	0	100	17	66	100	100	75	75	95	83	44
2010-11-12	45	76	36	0	63	84	76	60	90	0	89	12	100	78	59	61	87	89	91	62
2010-11-13	40	66	13	33	65	92	32	0	78	0	50	11	0	34	42	44	50	89	95	24
2010-11-14	40	69	14	0	64	83	30	27	60	0	61	8	0	41	42	45	63	80	83	47
2010-11-15	71	100	34	0	90	91	45	57	96	0	84	11	63	83	76	73	77	90	87	34
2010-11-16	14	84	37	46	89	90	61	55	93	0	100	12	31	72	70	79	99	87	89	49
2010-11-17	70	98	43	70	85	85	80	94	93	0	97	37	0	95	64	50	69	83	76	41
2010-11-18	42	94	43	23	78	89	80	37	85	0	90	100	31	70	43	69	86	79	78	100
2010-11-19	15	72	56	0	79	92	57	0	85	0	65	61	33	77	51	63	97	76	84	35
2010-11-20	0	48	20	0	53	78	49	52	63	0	45	34	0	45	39	27	60	79	82	23
2010-11-21	97	74	33	65	83	81	21	78	59	0	64	20	0	36	37	41	59	82	77	11
2010-11-22	98	82	43	47	82	86	61	56	94	0	78	21	0	67	66	56	82	83	80	67
2010-11-23	100	92	68	24	100	80	75	19	79	0	70	14	0	56	57	61	82	83	84	50
2010-11-24	46	57	42	26	74	78	83	21	68	100	47	14	34	36	67	30	69	72	86	46
2010-11-25	60	66	41	100	49	72	55	54	36	0	37	14	0	25	28	34	38	76	87	35
2010-11-26	19	41	13	0	58	69	73	25	51	0	38	11	41	12	19	33	60	83	99	33
2010-11-27	0	70	7	0	61	75	22	53	56	0	56	14	0	32	42	47	42	89	100	0
2010-11-28	58	69	46	0	58	76	25	52	55	0	59	12	43	31	32	48	56	87	88	46
2010-11-29	14	84	37	23	83	87	46	18	94	0	70	10	0	66	69	52	71	87	84	48
2010-11-30	67	98	32	22	79	80	60	72	94	0	62	10	30	83	46	63	81	80	86	79
2010-12-01	69	91	75	0	83	92	63	76	90	32	97	88	65	83	67	85	86	80	77	49
2010-12-02	100	91	100	45	73	94	64	39	86	0	100	79	100	81	60	94	83	86	79	100
2010-12-03	83	92	43	47	85	88	60	100	78	0	92	81	0	100	76	80	86	85	90	59
2010-12-04	40	57	31	0	37	94	24	26	63	0	49	34	0	27	48	43	62	94	86	38
2010-12-05	54	61	39	61	42	96	27	78	53	0	59	100	45	40	48	73	67	87	95	39
2010-12-06	49	85	40	0	72	98	54	95	84	33	79	80	33	75	73	98	67	89	87	93
2010-12-07	49	100	52	45	73	97	54	57	92	0	78	84	98	76	85	100	95	82	96	70
2010-12-08	60	81	70	45	75	98	51	19	94	0	81	92	66	85	100	86	100	90	88	36
2010-12-09	81	86	60	46	67	100	49	20	80	33	81	93	100	91	94	91	90	91	87	44
2010-12-10	42	80	37	0	47	95	52	40	89	0	69	61	0	66	70	80	92	83	88	60
2010-12-11	41	69	24	0	63	83	28	26	60	0	40	51	0	33	52	47	61	92	88	10
2010-12-12	41	59	8	62	57	84	24	26	54	0	48	57	0	51	54	60	56	79	90	10
2010-12-13	39	69	29	44	75	86	37	19	80	0	72	80	66	91	64	77	85	90	82	36
2010-12-14	39	78	29	0	68	93	36	38	91	33	80	73	33	86	68	87	66	83	82	42
2010-12-15	30	66	42	0	55	95	44	39	84	100	65	70	34	90	83	81	70	86	87	36
2010-12-16	41	69	30	47	57	94	50	40	93	0	81	48	0	82	67	73	74	86	85	81
2010-12-17	22	59	13	100	75	85	44	43	86	0	64	86	0	67	73	56	93	85	90	87
2010-12-18	42	49	8	63	77	81	31	0	69	0	45	78	0	45	31	39	60	100	92	40
2010-12-19	44	61	9	0	58	86	23	57	59	0	45	61	0	29	33	54	48	92	89	0
2010-12-20	43	70	19	0	80	95	54	42	90	0	71	96	72	82	41	35	70	86	83	69
2010-12-21	0	61	19	0	78	80	39	41	88	0	70	61	71	69	57	56	90	87	79	69
2010-12-22	0	58	20	0	92	86	51	22	74	0	62	99	75	54	60	47	90	90	83	48
2010-12-23	37	40	29	0	92	86	57	0	79	0	47	68	0	73	52	28	99	92	88	44
2010-12-24	15	50	18	0	82	80	72	29	49	0	38	62	50	33	40	31	64	84	82	11
2010-12-25	54	37	0	0	89	73	25	0	33	0	24	80	0	18	49	24	53	87	92	0
2010-12-26	0	52	9	0	97	72	14	0	46	0	40	72	0	28	42	27	53	76	89	22
2010-12-27	0	61	28	54	94	95	44	23	93	0	70	72	0	40	48	28	87	88	92	17
2010-12-28	23	46	41	0	100	93	41	45	93	0	50	75	0	58	39	36	81	88	100	58
2010-12-29	11	49	13	0	77	92	41	0	100	0	58	63	0	93	43	35	88	84	99	65
2010-12-30	35	46	14	0	92	95	77	46	97	0	52	73	39	68	60	34	94	91	94	34
2010-12-31	68	56	24	0	61	84	100	52	79	44	49	49	0	50	39	30	85	93	88	57
2011-01-01	11	62	0	0	83	78	46	33	57	0	32	92	0	34	47	26	69	90	91	65
2011-01-02	9	74	55	0	74	86	40	0	58	0	48	68	45	35	68	38	65	97	100	52
2011-01-03	7	70	76	35	86	100	47	83	95	0	71	61	0	68	50	61	92	98	84	88
2011-01-04	20	85	31	33	79	93	57	100	94	0	83	51	34	95	65	70	99	94	95	56
2011-01-05	32	84	31	0	90	97	65	60	95	79	86	65	34	92	66	67	97	96	82	45
2011-01-06	13	91	43	0	86	95	67	61	94	0	80	57	69	79	54	68	72	91	78	63
2011-01-07	33	71	42	67	96	89	61	61	85	0	72	65	35	88	54	55	77	91	90	75
2011-01-08	25	65	66	0	80	93	25	25	77	100	38	55	0	46	53	38	77	94	81	36
2011-01-09	25	72	52	42	100	88	36	50	59	0	38	51	43	39	52	40	56	91	88	35
2011-01-10	6	70	41	0	84	94	43	59	91	0	62	48	100	54	60	68	83	88	85	28
2011-01-11	37	75	40	32	91	86	45	58	91	0	57	91	33	77	47	63	90	79	73	65
2011-01-12	0	72	40	32	93	89	58	97	89	0	70	77	66	84	58	75	91	81	76	99
2011-01-13	39	86	41	33	91	97	64	0	86	0	63	51	0	92	100	60	98	83	85	100
2011-01-14	26	68	21	0	79	90	69	40	86	0	64	50	34	84	68	70	100	81	76	68
2011-01-15	8	62	39	0	65	92	40	51	65	0	50	52	0	52	61	37	77	92	85	50
2011-01-16	17	59	27	42	69	91	42	0	65	0	39	47	0	53	51	41	60	89	87	21
2011-01-17	53	75	53	0	78	99	100	41	79	0	58	52	35	79	76	56	72	97	94	34
2011-01-18	25	80	49	0	85	96	63	57	97	0	75	55	64	90	90	73	90	97	82	75
2011-01-19	19	76	40	32	86	88	60	38	100	0	68	51	33	71	83	73	90	93	79	27
2011-01-20	13	78	51	0	93	98	61	58	100	0	68	54	66	89	90	83	77	83	81	38
2011-01-21	32	69	61	0	82	87	54	78	96	0	55	57	34	89	50	72	87	93	82	44
2011-01-22	16	60	78	0	83	93	45	50	70	0	46	57	0	53	60	42	52	93	82	28
2011-01-23	24	67	52	0	71	93	21	25	64	0	43	35	42	58	60	54	70	95	88	35
2011-01-24	19	100	50	32	97	97	61	58	83	0	69	53	0	84	85	100	86	88	78	44
2011-01-25	56	93	100	0	95	95	55	96	96	0	72	55	97	80	96	81	95	84	72	81
2011-01-26	25	80	88	31	87	96	65	75	89	0	100	60	97	100	96	60	80	79	77	43
2011-01-27	100	86	100	32	82	91	60	19	84	0	87	58	0	78	85	81	78	83	80	54
2011-01-28	92	82	94	100	73	99	56	20	94	0	72	72	0	81	82	69	74	88	86	45
2011-01-29	55	69	38	40	72	100	40	0	72	0	58	49	41	35	40	34	63	100	83	7
2011-01-30	86	77	75	40	85	93	39	48	74	94	59	59	0	47	42	51	76	98	85	7
2011-01-31	70	84	47	30	97	99	61	72	91	72	68	100	62	83	70	79	70	91	93	71
2011-02-01	51	80	44	49	82	75	59	23	96	0	79	60	13	78	64	80	76	78	78	51
2011-02-02	41	62	18	25	87	73	77	59	93	0	60	69	40	80	75	68	90	86	76	44
2011-02-03	43	97	46	0	88	73	75	12	87	0	80	100	67	77	66	65	77	88	69	58
2011-02-04	33	68	38	0	89	81	74	75	85	0	72	74	42	99	57	78	95	84	76	14
2011-02-05	67	67	46	0	78	83	43	31	71	0	55	64	0	29	51	62	62	92	84	40
2011-02-06	68	72	24	0	54	66	39	47	66	100	59	56	0	45	68	45	62	88	83	23
2011-02-07	74	87	91	25	77	76	66	0	81	0	58	44	27	70	65	72	90	81	77	36
2011-02-08	74	92	100	51	85	76	76	24	100	0	74	63	27	80	66	88	98	91	81	40
2011-02-09	21	79	28	0	96	77	82	12	93	0	82	52	28	77	73	77	90	84	78	100
2011-02-10	22	76	28	0	94	79	93	12	86	79	70	44	69	100	66	82	100	82	80	5
2011-02-11	34	87	48	0	88	76	92	51	84	0	76	58	14	76	63	83	95	88	73	29
2011-02-12	43	72	12	0	81	75	47	32	71	0	39	55	18	25	30	41	67	92	85	59
2011-02-13	43	74	0	0	53	80	50	49	66	0	46	37	0	39	57	76	62	87	93	61
2011-02-14	33	84	28	0	75	75	65	37	88	0	87	61	0	75	59	100	74	82	72	46
2011-02-15	87	87	37	26	86	78	67	49	91	0	88	52	27	89	64	92	82	88	81	50
2011-02-16	75	90	55	26	95	76	75	24	96	0	87	59	27	73	86	83	98	83	79	58
2011-02-17	66	80	66	26	86	75	93	100	100	0	97	67	28	83	80	86	88	79	71	51
2011-02-18	23	84	29	27	87	80	69	26	86	0	78	50	59	83	76	83	89	83	78	39
2011-02-19	14	49	61	0	75	72	37	32	75	0	55	51	18	41	58	47	74	100	96	36
2011-02-20	0	81	37	34	75	71	41	81	69	0	50	59	18	19	64	59	65	92	97	42
2011-02-21	45	87	39	27	88	86	100	39	84	0	73	41	100	80	57	67	69	84	92	38
2011-02-22	64	87	46	26	100	94	81	61	88	0	100	69	41	68	100	73	89	89	88	68
2011-02-23	64	87	83	0	94	100	95	24	90	0	78	74	69	70	72	86	90	87	84	32
2011-02-24	75	78	74	0	93	100	77	86	95	0	70	65	41	66	79	62	84	88	82	41
2011-02-25	100	84	77	0	84	91	80	13	95	0	67	60	71	64	70	51	79	82	83	42
2011-02-26	42	58	24	100	62	81	28	0	73	0	51	43	0	38	48	42	58	97	99	52
2011-02-27	42	76	24	0	56	84	35	64	70	0	57	35	0	31	67	53	54	86	100	30
2011-02-28	32	100	27	25	80	79	69	12	92	0	79	52	53	79	78	74	81	84	82	44
2011-03-01	77	79	59	25	76	86	65	55	83	0	100	91	42	94	69	96	68	95	89	81
2011-03-02	89	78	69	75	56	91	61	93	90	76	86	72	56	73	53	80	100	95	82	77
2011-03-03	90	80	100	25	92	92	62	75	88	0	81	79	29	79	100	100	91	95	88	36
2011-03-04	47	69	10	53	74	92	68	59	86	0	82	70	75	79	58	54	72	92	91	37
2011-03-05	14	47	26	0	57	80	49	72	76	100	67	69	0	30	38	43	53	100	98	22
2011-03-06	42	63	38	0	56	85	32	47	61	0	66	53	18	41	60	61	52	99	93	23
2011-03-07	34	73	30	0	78	100	75	75	87	0	91	79	71	85	77	75	77	91	100	35
2011-03-08	100	73	20	100	74	95	78	74	91	0	97	58	42	73	66	67	75	84	94	47
2011-03-09	77	88	39	25	79	87	61	55	86	0	76	98	14	61	64	79	80	93	90	29
2011-03-10	44	64	29	25	73	88	72	37	84	78	92	100	100	92	62	74	77	91	85	71
2011-03-11	67	64	60	0	65	89	86	94	82	0	74	60	29	70	75	69	66	82	83	59
2011-03-12	15	49	41	0	44	82	30	52	64	0	49	42	20	30	49	41	50	89	88	65
2011-03-13	48	62	28	36	67	76	47	27	61	0	48	74	0	46	61	48	53	82	83	34
2011-03-14	37	64	33	0	85	83	95	83	88	0	74	69	32	75	55	53	77	88	81	33
2011-03-15	83	70	74	27	90	90	100	40	89	0	81	54	15	68	60	74	99	91	82	75
2011-03-16	56	67	30	0	81	80	88	37	90	78	91	78	29	71	62	75	99	90	82	100
2011-03-17	58	77	31	0	100	79	95	19	79	0	79	66	0	74	62	70	70	86	80	49
2011-03-18	37	61	44	0	67	81	69	41	84	0	73	64	15	77	53	48	67	87	78	46
2011-03-19	45	51	27	34	67	83	25	100	70	0	52	59	0	27	50	42	49	87	88	0
2011-03-20	44	61	39	0	52	91	30	73	60	0	56	52	19	36	49	46	50	99	90	31
2011-03-21	11	76	80	0	65	93	73	0	95	0	77	75	28	91	57	65	75	88	85	72
2011-03-22	56	76	20	0	85	91	61	56	100	0	84	97	14	79	70	86	89	88	83	41
2011-03-23	33	74	49	50	71	88	65	56	80	0	82	74	0	75	59	97	76	87	84	71
2011-03-24	56	79	70	50	58	84	66	93	91	0	71	54	43	82	71	78	84	85	80	53
2011-03-25	47	66	42	53	66	74	57	59	90	0	63	75	30	66	53	85	72	86	91	31
2011-03-26	14	46	38	0	55	84	26	0	68	0	55	64	18	48	44	46	61	93	96	23
2011-03-27	0	62	51	32	63	77	43	48	73	0	49	68	18	41	50	58	62	91	92	15
2011-03-28	56	100	79	0	73	85	66	56	95	0	79	81	0	66	68	96	74	92	85	35
2011-03-29	88	83	88	25	67	82	52	92	93	75	78	78	69	100	41	78	78	94	85	35
2011-03-30	55	76	79	0	67	86	54	19	91	0	97	62	28	83	77	86	81	85	82	35
2011-03-31	55	76	99	0	69	81	69	37	84	0	78	60	28	89	81	84	74	81	86	65
2011-04-01	51	74	17	0	94	86	59	31	90	0	56	59	47	66	84	52	86	82	73	61
2011-04-02	65	70	33	0	69	95	27	20	76	0	47	59	90	23	40	43	60	89	83	26
2011-04-03	52	68	22	45	60	86	32	39	66	0	39	71	59	34	55	35	62	85	77	51
2011-04-04	39	80	49	0	98	95	55	0	90	0	57	53	67	64	58	63	85	81	76	57
2011-04-05	76	94	16	17	91	87	61	58	94	0	60	76	66	100	56	76	94	85	85	56
2011-04-06	40	93	50	17	100	83	55	15	91	0	63	71	68	92	50	77	90	90	80	64
2011-04-07	79	96	100	17	91	86	56	45	90	100	65	95	91	86	48	77	88	93	83	78
2011-04-08	31	83	77	36	87	88	62	31	82	0	68	89	24	66	63	63	79	89	83	80
2011-04-09	65	70	44	23	59	89	33	59	76	0	54	68	60	44	50	39	61	80	82	26
2011-04-10	26	74	33	0	73	91	30	100	63	0	55	40	31	47	45	64	55	90	76	60
2011-04-11	78	83	82	17	83	93	47	29	100	49	81	85	0	57	81	69	73	86	82	63
2011-04-12	95	87	72	100	99	90	46	29	96	0	79	74	66	73	79	69	86	88	84	38
2011-04-13	68	87	33	17	82	90	54	15	91	0	100	66	0	76	72	87	95	85	78	89
2011-04-14	100	100	93	35	83	95	47	61	98	51	81	65	93	93	62	84	82	90	75	59
2011-04-15	51	66	86	18	96	87	55	46	94	0	76	67	24	78	61	55	86	86	75	47
2011-04-16	38	59	65	45	72	90	27	19	69	66	49	50	30	42	54	37	52	87	87	34
2011-04-17	53	68	33	46	80	87	35	60	70	0	52	72	0	43	49	51	49	91	77	51
2011-04-18	69	89	75	17	93	92	61	45	98	0	73	96	23	73	62	72	83	90	85	77
2011-04-19	67	86	40	34	89	94	58	29	90	49	86	100	0	91	66	73	89	98	86	63
2011-04-20	39	92	66	17	81	100	59	45	92	0	77	70	45	82	100	78	99	96	93	52
2011-04-21	50	72	51	0	91	91	71	46	86	0	70	85	23	66	56	66	89	94	93	39
2011-04-22	43	64	27	0	77	90	100	0	80	55	53	57	100	72	52	58	72	94	99	36
2011-04-23	0	58	33	0	68	91	20	40	63	0	46	64	0	46	44	50	53	98	98	51
2011-04-24	28	60	35	24	47	82	33	63	55	0	48	66	0	35	58	50	64	95	88	27
2011-04-25	90	97	51	35	96	91	62	15	99	0	69	75	91	75	93	72	86	94	100	78
2011-04-26	48	90	33	17	98	91	64	29	98	49	75	77	0	80	65	90	84	98	98	100
2011-04-27	47	89	24	0	89	90	54	57	84	0	74	83	44	79	80	60	97	100	86	63
2011-04-28	58	92	66	0	87	88	52	59	84	0	56	59	67	68	87	100	100	99	96	58
2011-04-29	71	84	9	18	70	82	62	0	86	52	50	83	24	80	55	68	81	94	81	81
2011-04-30	91	64	22	46	47	92	23	20	66	0	36	55	0	32	52	55	52	92	92	17
2011-05-01	20	73	26	27	66	76	45	76	65	0	65	63	65	49	50	61	67	88	77	32
2011-05-02	45	100	38	100	100	80	100	70	88	0	84	58	0	75	83	84	74	87	84	46
2011-05-03	52	90	56	20	77	84	97	56	94	0	73	79	48	90	80	90	80	87	86	70
2011-05-04	22	90	19	81	84	84	79	42	88	0	76	80	96	81	100	91	72	89	91	42
2011-05-05	39	100	89	0	73	95	100	0	95	0	77	60	49	68	70	82	100	100	100	42
2011-05-06	33	87	52	0	77	100	83	62	85	0	66	74	27	68	67	75	82	94	100	64
2011-05-07	73	62	0	0	59	89	37	0	62	49	42	64	0	42	44	52	58	92	93	40
2011-05-08	32	78	95	0	37	83	46	0	53	100	49	80	0	35	52	42	62	92	86	8
2011-05-09	54	91	49	62	82	91	89	29	93	0	73	65	0	79	76	95	65	87	90	54
2011-05-10	45	98	19	0	68	87	75	14	99	35	99	64	72	73	52	100	73	85	81	53
2011-05-11	38	100	58	41	78	90	77	14	93	0	83	85	49	87	67	93	70	93	93	72
2011-05-12	23	89	49	0	78	91	86	15	88	0	70	61	100	100	70	93	73	84	87	84
2011-05-13	32	79	31	22	87	83	62	0	85	0	62	79	77	66	56	51	64	88	79	63
2011-05-14	40	58	26	0	60	87	48	0	67	95	45	51	0	41	56	40	43	94	86	16
2011-05-15	60	80	64	27	50	77	34	19	63	0	56	53	0	29	47	53	70	89	73	8
2011-05-16	30	94	48	20	63	82	73	100	100	36	100	76	0	81	76	62	66	88	74	35
2011-05-17	0	90	48	0	82	88	58	28	94	0	92	100	0	89	69	55	82	91	77	100
2011-05-18	31	96	48	41	94	80	70	29	90	0	82	64	48	75	61	75	62	89	79	30
2011-05-19	16	97	50	21	85	85	71	15	96	0	90	74	50	68	65	70	76	88	79	18
2011-05-20	16	68	31	0	83	84	63	61	74	0	75	80	26	72	56	55	66	80	76	31
2011-05-21	31	69	39	0	63	77	43	0	60	0	45	57	0	50	42	41	55	96	73	16
2011-05-22	21	78	26	0	72	82	41	39	60	0	49	56	0	26	46	39	54	92	84	24
2011-05-23	45	80	48	0	72	79	64	28	97	0	77	75	24	74	58	57	84	86	75	47
2011-05-24	100	92	68	41	96	86	71	58	94	0	73	77	49	78	63	57	81	89	78	65
2011-05-25	38	80	97	61	81	79	66	29	85	0	67	97	24	59	66	67	65	83	73	65
2011-05-26	31	71	100	0	73	78	59	30	85	0	57	81	100	56	61	74	62	81	72	43
2011-05-27	33	71	21	0	78	79	44	16	86	0	57	61	27	68	59	56	66	89	72	26
2011-05-28	22	51	55	0	57	87	26	41	68	0	45	55	35	27	41	32	39	87	75	25
2011-05-29	67	69	100	0	49	78	21	21	59	0	49	65	36	29	43	43	44	86	79	26
2011-05-30	31	70	39	0	65	86	46	78	73	0	59	61	32	53	55	36	49	94	81	16
2011-05-31	70	71	79	0	74	81	78	58	93	0	82	58	0	88	62	57	87	82	74	42
2011-06-01	20	88	84	33	83	96	89	0	94	0	100	59	20	97	86	76	91	41	95	43
2011-06-02	20	85	53	0	82	91	100	49	88	0	76	73	0	94	95	100	99	42	90	57
2011-06-03	52	80	55	35	79	88	82	52	88	0	74	62	0	76	88	51	85	44	93	53
2011-06-04	13	70	56	44	59	92	36	65	65	0	48	42	80	37	53	50	70	45	92	42
2011-06-05	27	82	100	45	64	92	36	44	67	0	63	62	27	30	77	40	47	48	92	8
2011-06-06	100	89	53	33	82	78	86	66	96	75	57	70	40	68	83	79	70	46	89	63
2011-06-07	10	96	62	0	95	84	82	32	93	0	75	68	0	63	64	84	84	51	86	49
2011-06-08	30	100	42	0	81	93	80	82	93	75	81	72	41	92	84	78	96	50	94	44
2011-06-09	0	91	21	33	81	88	66	66	94	0	73	72	60	93	78	70	71	43	89	38
2011-06-10	41	69	100	35	76	82	60	17	94	0	60	58	63	97	100	65	86	47	93	72
2011-06-11	40	74	42	0	57	90	46	66	63	0	44	64	0	44	96	40	54	50	94	8
2011-06-12	40	76	72	45	56	84	28	22	63	100	47	74	0	22	70	64	60	52	100	8
2011-06-13	40	79	43	34	71	92	61	100	97	0	75	78	40	100	55	72	75	49	100	25
2011-06-14	60	97	53	0	100	98	64	82	91	0	75	62	20	78	74	84	86	49	97	68
2011-06-15	20	80	85	0	76	90	72	66	90	0	75	63	60	89	98	63	76	54	88	69
2011-06-16	40	70	96	100	70	88	75	17	87	0	74	72	20	95	66	74	88	45	91	57
2011-06-17	63	75	45	35	81	87	64	0	80	0	67	62	43	73	64	79	71	46	98	100
2011-06-18	27	65	43	0	50	96	26	44	65	0	54	82	27	37	74	53	51	54	98	33
2011-06-19	69	87	15	0	62	85	39	68	69	0	59	62	28	53	62	48	60	59	93	26
2011-06-20	49	70	63	33	70	87	73	32	100	0	67	71	19	84	66	71	86	49	94	61
2011-06-21	78	72	83	32	81	85	53	64	91	0	66	71	59	74	61	60	79	44	92	55
2011-06-22	59	75	63	0	99	89	65	49	94	0	84	77	20	71	74	65	74	53	90	43
2011-06-23	60	64	43	67	74	100	78	66	91	0	84	88	100	79	62	74	74	66	96	44
2011-06-24	10	66	89	0	100	98	64	34	84	0	79	62	21	67	55	68	76	52	94	72
2011-06-25	40	68	28	44	61	96	29	22	71	0	39	100	27	39	63	50	65	71	95	42
2011-06-26	40	70	29	45	56	97	40	22	59	0	50	52	0	33	65	44	58	100	85	17
2011-06-27	69	77	31	33	65	88	57	16	90	0	69	76	20	84	64	59	52	46	93	25
2011-06-28	69	76	42	0	93	92	43	32	99	0	93	67	39	73	74	62	73	44	89	61
2011-06-29	49	61	84	0	92	88	60	65	94	0	100	87	39	82	74	65	66	43	84	80
2011-06-30	31	73	33	34	92	87	63	51	93	0	95	86	21	78	62	46	100	41	81	46
2011-07-01	76	68	25	0	62	97	57	21	78	0	19	74	36	72	46	79	67	86	81	60
2011-07-02	64	74	21	70	33	95	33	54	56	0	12	56	46	41	45	68	60	82	84	38
2011-07-03	17	89	54	73	50	100	21	28	52	0	12	68	47	33	40	82	43	84	74	10
2011-07-04	31	92	10	68	50	92	32	0	49	0	13	46	45	40	38	47	74	80	77	9
2011-07-05	37	78	56	0	61	92	51	21	97	0	21	79	35	90	67	74	77	74	74	0
2011-07-06	57	80	82	50	55	95	57	77	94	0	25	62	65	64	55	82	82	80	76	41
2011-07-07	23	91	30	50	71	94	47	20	90	0	25	75	100	72	59	49	85	81	71	63
2011-07-08	0	87	15	52	68	99	50	80	82	0	25	68	68	74	55	91	86	86	85	63
2011-07-09	30	93	19	0	55	98	26	76	69	0	17	59	43	47	49	71	60	85	81	0
2011-07-10	15	76	50	67	99	96	39	52	57	0	25	63	0	48	100	53	59	86	77	9
2011-07-11	34	72	59	0	72	91	61	0	92	0	33	74	99	84	72	89	96	77	80	68
2011-07-12	45	87	44	0	77	94	59	57	82	0	40	77	0	72	84	93	79	86	76	67
2011-07-13	57	79	22	99	95	94	67	19	100	0	40	65	65	77	67	69	86	88	83	68
2011-07-14	58	82	15	0	66	94	64	78	91	77	49	81	99	65	84	89	74	86	79	62
2011-07-15	12	81	24	0	85	88	48	62	93	0	47	81	70	73	60	52	86	86	84	65
2011-07-16	46	76	29	66	57	95	31	0	69	100	26	48	43	40	61	54	52	91	85	45
2011-07-17	0	100	30	0	45	100	32	0	62	0	25	85	0	37	37	59	52	91	79	9
2011-07-18	57	98	29	0	77	99	61	38	89	0	38	73	33	86	60	77	68	87	91	61
2011-07-19	68	88	22	49	79	98	68	19	89	75	40	70	64	71	82	100	90	100	84	100
2011-07-20	46	92	52	0	66	89	51	38	88	0	37	64	97	56	69	80	84	93	84	41
2011-07-21	35	81	82	100	87	93	67	58	93	0	39	75	98	71	90	97	99	94	80	41
2011-07-22	24	80	100	51	75	88	61	100	90	0	37	50	68	69	72	75	93	82	80	57
2011-07-23	15	92	56	63	48	93	43	73	57	0	42	47	0	55	53	45	72	80	87	17
2011-07-24	74	71	57	0	50	84	48	0	52	0	43	63	0	31	66	76	58	85	78	35
2011-07-25	56	72	36	49	100	93	89	57	89	0	56	75	64	61	68	72	82	94	85	87
2011-07-26	100	85	72	48	71	92	78	19	87	0	87	78	32	83	63	72	99	94	82	99
